timestamp,src_ip,dst_ip,protocol,src_port,dst_port,packet_size,packets,bytes,direction,tcp_flags
2025-09-02T00:01:25,192.168.160.101,10.55.231.117,TCP,55222,58549,1114,5,5570,internal→internal,SYN
2025-09-02T00:01:27,192.168.20.143,172.28.25.49,TLS,20106,443,177,2,354,internal→external,ACK
2025-09-02T00:01:29,192.168.236.43,192.168.150.157,DNS,61253,4598,147,1,147,internal→internal,
2025-09-02T00:01:31,192.168.231.24,10.92.69.101,HTTP,28127,22222,741,6,4446,internal→internal,ACK
2025-09-02T00:01:33,172.22.232.24,192.168.165.178,TCP,110,48103,348,5,1740,external→internal,FIN
2025-09-02T00:01:35,192.168.43.135,192.168.81.97,TCP,37091,25967,475,6,2850,internal→internal,SYN
2025-09-02T00:01:37,10.83.74.46,172.17.214.79,TCP,21308,6379,400,3,1200,internal→external,ACK
2025-09-02T00:01:39,10.1.129.4,192.168.254.219,TCP,33703,36642,331,3,993,internal→internal,"SYN,ACK"
2025-09-02T00:01:41,10.243.232.105,172.30.40.154,UDP,40352,22,560,1,560,internal→external,
2025-09-02T00:01:43,10.25.94.38,172.17.178.10,TCP,10551,22,361,6,2166,internal→external,FIN
2025-09-02T00:01:45,10.25.55.107,172.21.82.173,DNS,19661,53,113,2,226,internal→external,
2025-09-02T00:01:47,10.233.184.239,10.47.153.83,UDP,25178,59844,267,4,1068,internal→internal,
2025-09-02T00:01:49,192.168.33.75,172.31.68.32,TCP,46546,8080,305,5,1525,internal→external,ACK
2025-09-02T00:01:51,10.29.55.147,172.18.247.186,TCP,46155,8080,193,2,386,internal→external,ACK
2025-09-02T00:01:53,192.168.66.158,172.31.254.127,DNS,53975,53,127,3,381,internal→external,
2025-09-02T00:01:55,172.25.99.1,10.12.238.161,TCP,25,49354,251,1,251,external→internal,"SYN,ACK"
2025-09-02T00:01:57,192.168.23.86,192.168.108.3,HTTP,43007,14209,360,4,1440,internal→internal,FIN
2025-09-02T00:01:59,192.168.165.197,172.16.58.176,TCP,22866,3306,896,1,896,internal→external,ACK
2025-09-02T00:02:01,10.99.169.214,192.168.245.235,UDP,32120,53272,284,9,2556,internal→internal,
2025-09-02T00:02:03,10.235.171.119,172.29.28.214,TCP,35173,8080,630,2,1260,internal→external,PSH
2025-09-02T00:02:05,172.16.106.148,192.168.181.17,HTTP,80,64568,352,1,352,external→internal,SYN
2025-09-02T00:02:07,192.168.84.147,172.28.95.153,DNS,8681,53,127,7,889,internal→external,
2025-09-02T00:02:09,192.168.16.70,192.168.44.128,DNS,58502,16598,102,1,102,internal→internal,
2025-09-02T00:02:11,192.168.110.135,192.168.89.29,TCP,25548,52466,274,4,1096,internal→internal,SYN
2025-09-02T00:02:13,10.247.78.49,172.26.247.188,TCP,58294,8080,265,2,530,internal→external,"SYN,ACK"
2025-09-02T00:02:15,10.105.18.118,192.168.59.2,TCP,21404,62125,160,3,480,internal→internal,SYN
2025-09-02T00:02:17,192.168.239.228,10.52.159.6,DNS,38874,50732,97,4,388,internal→internal,
2025-09-02T00:02:19,192.168.102.50,192.168.141.137,TCP,21939,51669,306,1,306,internal→internal,ACK
2025-09-02T00:02:21,192.168.58.4,172.19.105.139,TCP,23982,3306,625,3,1875,internal→external,ACK
2025-09-02T00:02:23,10.87.36.80,192.168.227.13,TLS,9548,2924,235,2,470,internal→internal,ACK
2025-09-02T00:02:25,10.44.218.101,172.21.228.158,HTTP,24330,80,102,1,102,internal→external,ACK
2025-09-02T00:02:27,10.238.67.24,192.168.49.117,DNS,21365,45881,64,4,256,internal→internal,
2025-09-02T00:02:29,192.168.118.243,10.73.132.234,ICMP,24843,26719,79,1,79,internal→internal,
2025-09-02T00:02:31,192.168.166.117,192.168.15.17,TCP,32175,8422,374,3,1122,internal→internal,ACK
2025-09-02T00:02:33,192.168.65.131,172.19.207.210,UDP,47834,25,113,8,904,internal→external,
2025-09-02T00:02:35,172.25.236.103,192.168.122.159,TCP,143,36934,413,1,413,external→internal,SYN
2025-09-02T00:02:37,10.220.222.146,172.26.120.45,UDP,44448,25,361,2,722,internal→external,
2025-09-02T00:02:39,192.168.58.152,192.168.166.143,HTTP,7423,54896,230,3,690,internal→internal,ACK
2025-09-02T00:02:41,10.194.167.127,172.17.46.56,TCP,54569,110,97,11,1067,internal→external,"SYN,ACK"
2025-09-02T00:02:43,172.16.75.170,10.231.149.100,TLS,443,41366,161,2,322,external→internal,PSH
2025-09-02T00:02:45,192.168.153.146,192.168.222.184,TCP,65418,60997,211,1,211,internal→internal,ACK
2025-09-02T00:02:47,192.168.65.219,172.25.31.95,TCP,60076,22,302,1,302,internal→external,SYN
2025-09-02T00:02:49,10.144.15.61,192.168.201.161,UDP,21872,47670,115,5,575,internal→internal,
2025-09-02T00:02:51,10.88.243.36,172.22.196.216,TCP,61610,3306,581,2,1162,internal→external,"SYN,ACK"
2025-09-02T00:02:53,10.68.5.19,10.73.249.169,TCP,29645,64919,300,4,1200,internal→internal,"FIN,ACK"
2025-09-02T00:02:55,172.29.233.229,192.168.92.117,TCP,5432,37203,321,5,1605,external→internal,"SYN,ACK"
2025-09-02T00:02:57,192.168.3.148,172.31.121.183,TCP,33905,8080,359,1,359,internal→external,ACK
2025-09-02T00:02:59,10.247.188.29,172.31.40.37,UDP,48877,8080,543,1,543,internal→external,
2025-09-02T00:03:01,10.125.241.162,172.18.159.157,UDP,4482,3306,275,4,1100,internal→external,
2025-09-02T00:03:03,192.168.240.147,172.26.215.91,UDP,63976,8080,374,2,748,internal→external,
2025-09-02T00:03:05,192.168.133.16,172.31.86.147,TCP,4406,8080,163,1,163,internal→external,"SYN,ACK"
2025-09-02T00:03:07,10.64.39.218,172.24.129.34,UDP,41380,8080,720,2,1440,internal→external,
2025-09-02T00:03:09,10.89.77.169,172.30.189.207,TCP,12518,8080,264,1,264,internal→external,"SYN,ACK"
2025-09-02T00:03:11,10.175.43.248,172.20.78.215,TCP,33526,5432,162,4,648,internal→external,"SYN,ACK"
2025-09-02T00:03:13,10.107.176.14,172.24.59.14,TCP,12007,6379,187,1,187,internal→external,ACK
2025-09-02T00:03:15,10.194.199.122,192.168.74.136,TCP,58058,29514,78,1,78,internal→internal,SYN
2025-09-02T00:03:17,192.168.21.25,172.27.221.157,TLS,61188,443,186,3,558,internal→external,FIN
2025-09-02T00:03:19,10.130.200.119,172.23.99.134,TCP,23136,110,64,1,64,internal→external,ACK
2025-09-02T00:03:21,10.6.210.26,172.19.228.90,TCP,15403,8080,392,4,1568,internal→external,ACK
2025-09-02T00:03:23,172.17.111.244,10.61.44.220,TCP,110,25662,315,1,315,external→internal,FIN
2025-09-02T00:03:25,172.21.56.179,10.129.150.120,DNS,53,44309,81,1,81,external→internal,
2025-09-02T00:03:27,172.24.218.178,192.168.131.42,TLS,443,52190,237,11,2607,external→internal,SYN
2025-09-02T00:03:29,192.168.30.67,172.24.91.113,HTTP,5572,80,244,3,732,internal→external,ACK
2025-09-02T00:03:31,172.21.251.28,10.220.111.158,TLS,443,43185,122,4,488,external→internal,SYN
2025-09-02T00:03:33,10.37.36.147,172.24.228.5,TCP,59777,6379,214,1,214,internal→external,SYN
2025-09-02T00:03:35,192.168.136.39,192.168.200.148,ICMP,1266,34800,121,2,242,internal→internal,
2025-09-02T00:03:37,192.168.223.104,10.115.1.99,HTTP,63555,46195,210,1,210,internal→internal,"SYN,ACK"
2025-09-02T00:03:39,172.27.170.175,192.168.205.15,UDP,25,24967,162,1,162,external→internal,
2025-09-02T00:03:41,10.235.148.166,10.90.20.248,UDP,26200,44325,134,3,402,internal→internal,
2025-09-02T00:03:43,10.183.249.22,192.168.97.36,TCP,3363,13678,206,3,618,internal→internal,SYN
2025-09-02T00:03:45,192.168.32.203,172.25.255.137,TLS,64263,443,173,1,173,internal→external,"SYN,ACK"
2025-09-02T00:03:47,10.173.28.87,10.207.60.55,TCP,53918,43874,345,1,345,internal→internal,FIN
2025-09-02T00:03:49,10.119.36.10,10.250.9.121,UDP,60476,61187,566,1,566,internal→internal,
2025-09-02T00:03:51,10.7.88.162,172.17.157.211,UDP,53039,25,426,7,2982,internal→external,
2025-09-02T00:03:53,10.54.58.128,172.23.32.206,UDP,14304,5432,253,4,1012,internal→external,
2025-09-02T00:03:55,192.168.166.31,10.164.109.196,TCP,4011,39892,165,6,990,internal→internal,SYN
2025-09-02T00:03:57,192.168.86.179,172.27.84.113,TCP,16991,22,418,2,836,internal→external,SYN
2025-09-02T00:03:59,172.28.80.5,192.168.41.2,HTTP,80,1497,358,5,1790,external→internal,SYN
2025-09-02T00:04:01,192.168.213.178,192.168.64.53,TCP,10401,42955,539,2,1078,internal→internal,ACK
2025-09-02T00:04:03,10.19.92.184,172.31.45.161,UDP,55188,8080,275,3,825,internal→external,
2025-09-02T00:04:05,10.98.60.253,172.19.185.221,TCP,50905,143,693,1,693,internal→external,ACK
2025-09-02T00:04:07,10.99.57.204,172.20.242.128,UDP,12579,110,275,1,275,internal→external,
2025-09-02T00:04:09,192.168.145.54,172.29.128.86,HTTP,41447,80,165,6,990,internal→external,"SYN,ACK"
2025-09-02T00:04:11,10.90.80.202,172.16.248.132,HTTP,8630,80,183,1,183,internal→external,SYN
2025-09-02T00:04:13,192.168.214.51,172.26.117.200,TCP,8241,3306,334,3,1002,internal→external,SYN
2025-09-02T00:04:15,10.192.112.19,172.31.248.14,TCP,59383,5432,173,2,346,internal→external,SYN
2025-09-02T00:04:17,192.168.191.35,172.30.99.162,TLS,24524,443,689,1,689,internal→external,"FIN,ACK"
2025-09-02T00:04:19,10.143.69.29,172.30.234.108,TCP,12243,3306,317,12,3804,internal→external,SYN
2025-09-02T00:04:21,10.117.44.106,172.31.110.152,TCP,32054,6379,250,1,250,internal→external,ACK
2025-09-02T00:04:23,10.126.167.112,10.76.2.107,HTTP,65261,3922,262,3,786,internal→internal,SYN
2025-09-02T00:04:25,10.217.201.123,10.231.253.62,UDP,6469,37625,209,6,1254,internal→internal,
2025-09-02T00:04:27,192.168.111.34,192.168.151.62,HTTP,43467,6970,89,4,356,internal→internal,SYN
2025-09-02T00:04:29,192.168.12.250,172.30.237.198,ICMP,10108,5432,100,2,200,internal→external,
2025-09-02T00:04:31,192.168.0.221,10.197.170.136,TCP,3167,20461,629,2,1258,internal→internal,ACK
2025-09-02T00:04:33,10.41.171.189,10.186.26.29,TCP,26121,24983,279,2,558,internal→internal,ACK
2025-09-02T00:04:35,10.104.70.252,172.26.122.139,TCP,8466,6379,458,4,1832,internal→external,FIN
2025-09-02T00:04:37,10.115.164.91,192.168.216.71,HTTP,4593,5176,467,6,2802,internal→internal,ACK
2025-09-02T00:04:39,10.240.149.116,172.27.33.49,UDP,59475,6379,239,2,478,internal→external,
2025-09-02T00:04:41,10.147.39.28,172.21.141.29,TCP,46707,110,361,7,2527,internal→external,ACK
2025-09-02T00:04:43,10.150.213.249,172.20.242.89,DNS,28557,53,64,1,64,internal→external,
2025-09-02T00:04:45,172.25.96.17,10.118.171.106,TCP,3306,43999,593,4,2372,external→internal,PSH
2025-09-02T00:04:47,172.30.234.78,10.156.87.203,TCP,8080,15886,560,1,560,external→internal,ACK
2025-09-02T00:04:49,10.75.180.73,192.168.85.159,TLS,61587,11561,329,1,329,internal→internal,FIN
2025-09-02T00:04:51,10.82.121.30,10.162.64.113,TCP,18090,25250,286,1,286,internal→internal,SYN
2025-09-02T00:04:53,192.168.176.38,172.27.229.139,UDP,64952,110,240,1,240,internal→external,
2025-09-02T00:04:55,10.207.255.197,172.20.234.238,UDP,22009,110,494,6,2964,internal→external,
2025-09-02T00:04:57,192.168.151.122,192.168.75.205,TCP,38067,48769,388,2,776,internal→internal,"PSH,ACK"
2025-09-02T00:04:59,192.168.20.36,10.157.12.103,TCP,41493,56131,64,3,192,internal→internal,SYN
2025-09-02T00:05:01,10.113.142.51,172.16.42.138,TCP,56693,6379,196,9,1764,internal→external,FIN
2025-09-02T00:05:03,192.168.99.126,192.168.28.233,TLS,44721,24686,124,1,124,internal→internal,ACK
2025-09-02T00:05:05,192.168.190.4,172.25.176.90,HTTP,21214,80,112,4,448,internal→external,"FIN,ACK"
2025-09-02T00:05:07,192.168.212.206,172.30.147.42,DNS,53824,53,166,1,166,internal→external,
2025-09-02T00:05:09,192.168.71.214,10.73.106.78,HTTP,32128,57878,237,1,237,internal→internal,PSH
2025-09-02T00:05:11,192.168.45.2,192.168.139.107,TCP,12485,37449,325,1,325,internal→internal,ACK
2025-09-02T00:05:13,10.95.195.75,192.168.21.211,UDP,55173,20815,256,2,512,internal→internal,
2025-09-02T00:05:15,192.168.114.7,172.16.78.68,DNS,20695,53,68,5,340,internal→external,
2025-09-02T00:05:17,192.168.63.168,192.168.213.46,TLS,33260,60451,96,3,288,internal→internal,FIN
2025-09-02T00:05:19,192.168.252.249,172.18.185.149,TCP,32513,5432,189,4,756,internal→external,"SYN,ACK"
2025-09-02T00:05:21,10.191.8.217,172.24.83.149,UDP,4858,110,198,1,198,internal→external,
2025-09-02T00:05:23,10.182.83.14,192.168.184.108,TCP,42721,60799,198,4,792,internal→internal,"PSH,ACK"
2025-09-02T00:05:25,10.99.93.196,172.19.85.140,TCP,22166,3306,201,5,1005,internal→external,"SYN,ACK"
2025-09-02T00:05:27,192.168.49.137,172.27.73.4,HTTP,9999,80,850,5,4250,internal→external,PSH
2025-09-02T00:05:29,192.168.83.27,172.22.79.129,TCP,15514,143,454,1,454,internal→external,"SYN,ACK"
2025-09-02T00:05:31,10.213.235.235,10.59.67.237,UDP,2162,32449,282,1,282,internal→internal,
2025-09-02T00:05:33,10.226.175.45,192.168.14.191,TCP,54407,8796,234,2,468,internal→internal,SYN
2025-09-02T00:05:35,10.157.64.54,172.20.40.109,DNS,46297,53,118,7,826,internal→external,
2025-09-02T00:05:37,10.247.220.11,172.22.55.9,HTTP,52997,80,379,1,379,internal→external,FIN
2025-09-02T00:05:39,192.168.22.17,172.25.5.194,UDP,7348,25,233,2,466,internal→external,
2025-09-02T00:05:41,10.94.179.8,172.18.74.217,TLS,49926,443,424,2,848,internal→external,"PSH,ACK"
2025-09-02T00:05:43,10.123.34.26,172.16.111.184,TLS,13577,443,301,2,602,internal→external,"PSH,ACK"
2025-09-02T00:05:45,10.50.109.236,192.168.187.179,TCP,39649,13156,856,1,856,internal→internal,ACK
2025-09-02T00:05:47,192.168.194.109,172.22.116.105,TLS,8419,443,225,1,225,internal→external,"SYN,ACK"
2025-09-02T00:05:49,10.253.184.181,172.25.20.22,TCP,22527,6379,475,1,475,internal→external,SYN
2025-09-02T00:05:51,172.25.227.58,192.168.148.253,TCP,5432,13396,131,3,393,external→internal,"SYN,ACK"
2025-09-02T00:05:53,192.168.91.4,192.168.53.102,DNS,29732,35277,95,6,570,internal→internal,
2025-09-02T00:05:55,10.202.205.178,172.19.86.17,ICMP,24860,143,196,1,196,internal→external,
2025-09-02T00:05:57,172.28.62.60,192.168.255.72,TCP,8080,50589,412,8,3296,external→internal,"SYN,ACK"
2025-09-02T00:05:59,192.168.207.253,172.31.142.38,ICMP,51355,6379,139,3,417,internal→external,
2025-09-02T00:06:01,192.168.118.161,172.20.15.26,TCP,49376,22,1034,6,6204,internal→external,"SYN,ACK"
2025-09-02T00:06:03,10.195.167.40,172.25.49.195,UDP,6038,6379,236,3,708,internal→external,
2025-09-02T00:06:05,192.168.251.130,172.24.175.208,HTTP,57363,80,475,1,475,internal→external,PSH
2025-09-02T00:06:07,192.168.60.99,192.168.161.219,TCP,25687,30027,498,3,1494,internal→internal,ACK
2025-09-02T00:06:09,172.25.84.126,192.168.68.80,TCP,5432,32969,652,1,652,external→internal,"SYN,ACK"
2025-09-02T00:06:11,192.168.243.144,172.21.28.101,UDP,18285,6379,123,3,369,internal→external,
2025-09-02T00:06:13,192.168.145.83,172.17.14.152,UDP,3980,110,235,6,1410,internal→external,
2025-09-02T00:06:15,10.174.194.25,172.29.176.254,DNS,24444,53,133,4,532,internal→external,
2025-09-02T00:06:17,10.126.120.166,172.25.43.234,TCP,46112,25,644,6,3864,internal→external,"SYN,ACK"
2025-09-02T00:06:19,192.168.19.118,172.29.215.69,TCP,2361,6379,321,2,642,internal→external,PSH
2025-09-02T00:06:21,192.168.165.147,172.19.250.26,TLS,46300,443,499,5,2495,internal→external,FIN
2025-09-02T00:06:23,192.168.85.158,172.25.186.249,TCP,29597,143,117,4,468,internal→external,ACK
2025-09-02T00:06:25,10.147.135.13,192.168.205.206,DNS,15827,41955,108,5,540,internal→internal,
2025-09-02T00:06:27,10.172.139.18,172.31.218.54,HTTP,23785,80,558,1,558,internal→external,"SYN,ACK"
2025-09-02T00:06:29,192.168.221.170,172.26.102.107,ICMP,27389,8080,113,1,113,internal→external,
2025-09-02T00:06:31,10.9.95.148,172.31.109.170,UDP,64077,6379,246,2,492,internal→external,
2025-09-02T00:06:33,172.29.30.134,10.186.236.38,TCP,143,10885,636,2,1272,external→internal,FIN
2025-09-02T00:06:35,192.168.163.221,10.104.211.69,HTTP,55006,19835,147,2,294,internal→internal,PSH
2025-09-02T00:06:37,172.28.122.30,10.98.14.63,TCP,8080,31443,166,1,166,external→internal,ACK
2025-09-02T00:06:39,10.103.81.70,172.20.14.67,TLS,52775,443,110,1,110,internal→external,"SYN,ACK"
2025-09-02T00:06:41,10.248.10.15,172.18.160.155,ICMP,20552,25,185,3,555,internal→external,
2025-09-02T00:06:43,192.168.46.102,172.20.120.29,TLS,38443,443,448,2,896,internal→external,FIN
2025-09-02T00:06:45,192.168.254.227,172.18.121.154,TLS,9037,443,441,2,882,internal→external,"SYN,ACK"
2025-09-02T00:06:47,192.168.120.240,192.168.111.37,TCP,8024,12502,201,2,402,internal→internal,SYN
2025-09-02T00:06:49,10.251.191.180,172.19.162.140,TCP,28796,6379,106,3,318,internal→external,FIN
2025-09-02T00:06:51,10.185.243.184,192.168.157.6,TLS,43320,64384,91,2,182,internal→internal,"PSH,ACK"
2025-09-02T00:06:53,10.122.129.142,192.168.158.164,TCP,63839,46939,561,5,2805,internal→internal,ACK
2025-09-02T00:06:55,10.226.198.3,172.28.130.78,DNS,6938,53,142,4,568,internal→external,
2025-09-02T00:06:57,192.168.107.221,10.224.162.226,TLS,54255,51273,385,1,385,internal→internal,PSH
2025-09-02T00:06:59,10.251.241.189,172.29.170.184,HTTP,28704,80,289,7,2023,internal→external,"SYN,ACK"
2025-09-02T00:07:01,192.168.33.91,192.168.167.117,DNS,46585,2816,89,2,178,internal→internal,
2025-09-02T00:07:03,172.21.227.203,10.1.205.52,HTTP,80,42200,206,1,206,external→internal,ACK
2025-09-02T00:07:05,10.66.210.203,172.26.231.123,UDP,58270,110,135,5,675,internal→external,
2025-09-02T00:07:07,192.168.144.51,10.212.188.47,TCP,26812,58459,126,2,252,internal→internal,ACK
2025-09-02T00:07:09,172.16.11.237,10.45.236.51,DNS,53,18180,156,4,624,external→internal,
2025-09-02T00:07:11,192.168.219.154,172.24.76.23,HTTP,63809,80,95,1,95,internal→external,ACK
2025-09-02T00:07:13,192.168.232.212,172.31.60.58,TLS,47788,443,135,1,135,internal→external,SYN
2025-09-02T00:07:15,192.168.147.192,192.168.195.34,TLS,29290,57144,213,3,639,internal→internal,SYN
2025-09-02T00:07:17,10.214.92.105,10.14.148.250,TCP,18181,16456,260,4,1040,internal→internal,PSH
2025-09-02T00:07:19,192.168.43.3,172.31.68.224,TLS,22208,443,109,1,109,internal→external,"FIN,ACK"
2025-09-02T00:07:21,192.168.216.189,172.24.37.25,TCP,37527,22,94,9,846,internal→external,SYN
2025-09-02T00:07:23,192.168.23.2,172.24.195.78,TLS,65087,443,318,2,636,internal→external,ACK
2025-09-02T00:07:25,10.91.133.44,192.168.173.225,TCP,31700,9669,279,1,279,internal→internal,SYN
2025-09-02T00:07:27,192.168.59.81,172.17.65.128,HTTP,58150,80,554,3,1662,internal→external,"FIN,ACK"
2025-09-02T00:07:29,192.168.144.232,172.24.135.133,TCP,21537,5432,263,5,1315,internal→external,"SYN,ACK"
2025-09-02T00:07:31,10.225.27.49,10.27.117.47,TCP,3374,31842,338,6,2028,internal→internal,ACK
2025-09-02T00:07:33,192.168.20.114,172.27.248.118,HTTP,33332,80,160,3,480,internal→external,SYN
2025-09-02T00:07:35,192.168.47.53,172.25.92.214,HTTP,12053,80,164,2,328,internal→external,FIN
2025-09-02T00:07:37,172.22.2.135,10.213.39.64,DNS,53,51372,70,4,280,external→internal,
2025-09-02T00:07:39,192.168.13.73,172.19.201.96,UDP,39712,25,161,1,161,internal→external,
2025-09-02T00:07:41,10.235.245.117,172.24.2.85,DNS,64578,53,108,3,324,internal→external,
2025-09-02T00:07:43,172.30.166.243,10.108.24.206,TCP,8080,22203,517,1,517,external→internal,"SYN,ACK"
2025-09-02T00:07:45,192.168.47.103,172.24.91.62,HTTP,64269,80,148,3,444,internal→external,"SYN,ACK"
2025-09-02T00:07:47,10.83.198.200,172.28.145.166,TCP,50343,110,886,1,886,internal→external,SYN
2025-09-02T00:07:49,192.168.67.92,172.19.188.132,UDP,14122,6379,357,1,357,internal→external,
2025-09-02T00:07:51,192.168.216.24,172.29.188.158,TCP,13237,5432,313,1,313,internal→external,PSH
2025-09-02T00:07:53,192.168.114.166,172.20.253.135,TCP,42282,25,251,3,753,internal→external,ACK
2025-09-02T00:07:55,192.168.153.39,10.153.127.134,TCP,29055,20388,224,2,448,internal→internal,PSH
2025-09-02T00:07:57,10.217.211.25,192.168.129.91,UDP,17726,39399,175,3,525,internal→internal,
2025-09-02T00:07:59,10.236.91.202,172.21.201.12,TCP,6482,5432,107,2,214,internal→external,"SYN,ACK"
2025-09-02T00:08:01,172.30.230.160,192.168.174.248,TCP,110,14856,151,2,302,external→internal,SYN
2025-09-02T00:08:03,172.19.222.137,10.2.202.30,HTTP,80,1895,654,4,2616,external→internal,SYN
2025-09-02T00:08:05,192.168.155.159,192.168.202.206,UDP,20858,6767,344,1,344,internal→internal,
2025-09-02T00:08:07,10.8.96.220,172.16.107.124,TCP,43532,110,650,1,650,internal→external,PSH
2025-09-02T00:08:09,172.22.44.78,192.168.75.122,TCP,5432,2453,172,1,172,external→internal,SYN
2025-09-02T00:08:11,192.168.248.121,10.230.124.52,TLS,20346,38342,133,2,266,internal→internal,"SYN,ACK"
2025-09-02T00:08:13,10.221.212.218,172.31.148.10,TCP,32972,5432,249,1,249,internal→external,ACK
2025-09-02T00:08:15,172.31.118.183,10.9.216.148,UDP,3306,37282,154,5,770,external→internal,
2025-09-02T00:08:17,192.168.242.30,192.168.177.115,TCP,46736,29612,281,6,1686,internal→internal,SYN
2025-09-02T00:08:19,192.168.224.60,172.23.173.236,TCP,40483,6379,96,3,288,internal→external,SYN
2025-09-02T00:08:21,192.168.184.204,192.168.82.160,TCP,14603,19535,73,2,146,internal→internal,FIN
2025-09-02T00:08:23,10.102.80.156,172.31.51.204,TCP,28285,6379,306,3,918,internal→external,ACK
2025-09-02T00:08:25,10.183.133.92,172.21.89.212,TCP,57349,22,667,2,1334,internal→external,"SYN,ACK"
2025-09-02T00:08:27,10.61.114.125,172.24.174.201,TCP,24305,22,314,1,314,internal→external,"SYN,ACK"
2025-09-02T00:08:29,10.25.224.205,192.168.56.250,UDP,7963,52250,342,1,342,internal→internal,
2025-09-02T00:08:31,10.21.53.43,10.105.185.41,UDP,48757,20168,256,3,768,internal→internal,
2025-09-02T00:08:33,192.168.50.40,192.168.171.210,HTTP,10053,9083,270,1,270,internal→internal,"SYN,ACK"
2025-09-02T00:08:35,10.125.242.88,172.25.87.22,TCP,18457,3306,104,2,208,internal→external,FIN
2025-09-02T00:08:37,172.23.77.193,192.168.116.36,TCP,5432,28117,157,3,471,external→internal,"PSH,ACK"
2025-09-02T00:08:39,192.168.15.114,10.5.35.22,DNS,23195,21655,169,4,676,internal→internal,
2025-09-02T00:08:41,192.168.31.101,10.77.29.251,TCP,42417,65252,127,12,1524,internal→internal,FIN
2025-09-02T00:08:43,192.168.214.103,172.25.160.233,ICMP,23578,22,107,7,749,internal→external,
2025-09-02T00:08:45,10.206.228.165,10.226.176.228,DNS,54228,52244,168,2,336,internal→internal,
2025-09-02T00:08:47,192.168.43.10,192.168.199.186,ICMP,48136,49524,125,3,375,internal→internal,
2025-09-02T00:08:49,192.168.109.24,172.25.174.194,DNS,42684,53,127,1,127,internal→external,
2025-09-02T00:08:51,192.168.123.214,172.25.216.253,TCP,34137,25,203,5,1015,internal→external,FIN
2025-09-02T00:08:53,192.168.63.13,172.19.229.77,DNS,38539,53,148,1,148,internal→external,
2025-09-02T00:08:55,10.119.179.77,172.25.71.183,HTTP,25774,80,434,1,434,internal→external,PSH
2025-09-02T00:08:57,10.184.232.26,172.20.217.213,TCP,28028,25,152,1,152,internal→external,SYN
2025-09-02T00:08:59,10.228.39.95,172.28.202.224,TCP,18305,6379,110,7,770,internal→external,PSH
2025-09-02T00:09:01,192.168.213.211,10.73.65.125,TLS,47629,31020,81,2,162,internal→internal,SYN
2025-09-02T00:09:03,10.108.233.122,10.80.189.236,HTTP,63402,8807,331,2,662,internal→internal,PSH
2025-09-02T00:09:05,192.168.20.134,172.20.60.96,TCP,21007,3306,308,7,2156,internal→external,ACK
2025-09-02T00:09:07,10.215.24.240,192.168.145.56,UDP,13022,54706,1092,2,2184,internal→internal,
2025-09-02T00:09:09,192.168.34.223,172.17.213.124,HTTP,38580,80,257,2,514,internal→external,ACK
2025-09-02T00:09:11,192.168.243.214,172.20.70.130,UDP,42735,6379,230,6,1380,internal→external,
2025-09-02T00:09:13,10.166.45.205,192.168.198.60,HTTP,60022,26936,287,4,1148,internal→internal,ACK
2025-09-02T00:09:15,192.168.142.166,10.84.12.147,TCP,42318,53201,296,1,296,internal→internal,"SYN,ACK"
2025-09-02T00:09:17,172.18.98.245,10.96.243.129,TCP,22,8906,220,1,220,external→internal,FIN
2025-09-02T00:09:19,192.168.105.63,192.168.43.207,UDP,35990,40794,155,3,465,internal→internal,
2025-09-02T00:09:21,172.31.11.88,192.168.92.107,TCP,22,57361,248,3,744,external→internal,PSH
2025-09-02T00:09:23,10.86.146.37,172.21.130.197,TCP,6897,110,243,5,1215,internal→external,ACK
2025-09-02T00:09:25,192.168.92.7,172.17.152.100,TCP,7495,3306,241,3,723,internal→external,SYN
2025-09-02T00:09:27,10.26.103.62,172.23.252.131,DNS,50332,53,152,4,608,internal→external,
2025-09-02T00:09:29,192.168.31.82,192.168.208.17,UDP,32754,2918,246,2,492,internal→internal,
2025-09-02T00:09:31,10.137.51.64,172.20.155.146,TCP,27680,6379,111,1,111,internal→external,SYN
2025-09-02T00:09:33,10.191.86.201,172.23.216.247,ICMP,60759,6379,95,1,95,internal→external,
2025-09-02T00:09:35,192.168.85.1,10.246.139.154,TCP,17466,56040,218,1,218,internal→internal,FIN
2025-09-02T00:09:37,10.144.23.42,10.153.45.102,TLS,46796,9083,253,9,2277,internal→internal,"SYN,ACK"
2025-09-02T00:09:39,192.168.107.157,192.168.175.163,HTTP,18152,65225,336,2,672,internal→internal,"SYN,ACK"
2025-09-02T00:09:41,192.168.174.54,172.30.168.5,UDP,60925,110,254,2,508,internal→external,
2025-09-02T00:09:43,192.168.2.231,172.16.88.106,ICMP,37448,6379,64,1,64,internal→external,
2025-09-02T00:09:45,10.15.227.173,172.19.180.249,HTTP,54290,80,118,3,354,internal→external,ACK
2025-09-02T00:09:47,10.63.236.95,172.22.227.3,UDP,15541,22,350,3,1050,internal→external,
2025-09-02T00:09:49,192.168.98.24,192.168.113.60,HTTP,65257,33386,215,1,215,internal→internal,"PSH,ACK"
2025-09-02T00:09:51,10.3.100.252,172.28.56.223,TCP,19200,6379,598,12,7176,internal→external,SYN
2025-09-02T00:09:53,10.33.65.191,10.65.132.239,TCP,38373,57088,267,11,2937,internal→internal,SYN
